episode,timestep,reward
1,4000,0.0
1,4000,0.0
3,8000,0.0
3,8000,0.0
5,12000,34.0
5,12000,0.0
7,16000,0.0
7,16000,0.0
9,20000,0.0
9,20000,0.0
11,24000,377.0
11,24000,0.0
13,28000,0.0
13,28000,0.0
