episode,timestep,reward
1,4000,-4179.1928
3,8000,-4191.6756
5,12000,-4184.643
7,16000,-4191.6756
9,20000,-4185.6216
11,24000,-4184.4092
13,28000,-4191.6756
15,32000,-4188.8761
