episode,timestep,reward
345,692000,3029.3388
347,696000,5249.1911
347,696000,4147.4585
349,700000,3398.1124
349,700000,2405.7937
351,704000,5586.5552
351,704000,3144.1495
353,708000,4937.3788
353,708000,3878.6522
355,712000,6545.6585
355,712000,5347.4027
357,716000,4222.0871
357,716000,2287.8386
359,720000,5923.3662
359,720000,2398.0763
361,724000,4962.3607
361,724000,4197.3349
363,728000,4878.7804
363,728000,5199.8397
365,732000,728.5669
365,732000,3974.9777
367,736000,2160.3776
367,736000,2502.4139
369,740000,2278.0525
369,740000,472.1484
371,744000,1495.8189
371,744000,2352.1463
373,748000,3713.1726
373,748000,2078.3636
375,752000,4837.5415
375,752000,4765.5448
377,756000,4443.307
377,756000,4641.2113
379,760000,5125.8118
379,760000,1668.5443
381,764000,6899.7125
381,764000,2626.0641
383,768000,6036.01
383,768000,2202.4997
385,772000,7530.3233
385,772000,5051.6433
387,776000,4893.2024
387,776000,3310.6212
389,780000,3512.9096
389,780000,2525.1043
391,784000,4061.9343
391,784000,2457.0516
393,788000,4217.9864
393,788000,837.1557
395,792000,5363.6655
395,792000,3816.7397
397,796000,4938.1303
397,796000,1225.0523
399,800000,2208.9328
399,800000,3374.1191
401,804000,3671.7136
401,804000,2782.3981
403,808000,4260.8855
403,808000,1243.4063
405,812000,2940.2371
405,812000,3078.5374
407,816000,7483.8615
407,816000,4920.8906
409,820000,5715.4473
409,820000,2824.1129
411,824000,4392.839
411,824000,2364.1651
413,828000,5358.0426
413,828000,2449.4912
415,832000,3764.9179
415,832000,269.9888
417,836000,3497.0016
417,836000,3712.0238
419,840000,4941.8455
419,840000,2304.7534
421,844000,7208.4244
421,844000,2840.8854
423,848000,7168.8219
423,848000,4936.527
425,852000,6271.3033
425,852000,4081.5938
427,856000,5631.8105
427,856000,-203.9123
429,860000,3950.2479
429,860000,4511.0248
431,864000,4618.3432
431,864000,5432.5334
433,868000,3988.9427
433,868000,2476.3724
435,872000,5351.4467
435,872000,3690.2494
437,876000,2767.5284
437,876000,2066.7328
439,880000,5739.6752
439,880000,1157.8677
441,884000,5555.636
441,884000,4732.3543
443,888000,3955.8231
443,888000,641.2193
445,892000,3301.036
445,892000,3472.7483
447,896000,2891.613
447,896000,893.8273
449,900000,3138.1632
449,900000,3136.2045
451,904000,6665.1419
451,904000,4944.7299
453,908000,2949.9578
453,908000,4434.3261
455,912000,3989.028
455,912000,1852.8968
457,916000,6724.3351
457,916000,4869.3476
459,920000,2352.6744
459,920000,3494.0337
461,924000,4516.8103
461,924000,4333.4267
463,928000,4212.0794
463,928000,4325.4635
465,932000,4275.176
465,932000,4158.1538
467,936000,5767.0145
467,936000,4548.7231
469,940000,6075.6592
469,940000,2740.463
471,944000,5712.5883
471,944000,3656.8228
473,948000,5456.3523
473,948000,2918.2253
475,952000,5089.5777
475,952000,3022.4771
477,956000,4402.9711
477,956000,33.0564
479,960000,2536.2213
479,960000,1557.1667
481,964000,5315.4281
481,964000,3469.9006
483,968000,5628.0672
483,968000,4131.7908
485,972000,5067.268
485,972000,2778.3503
487,976000,5939.1628
487,976000,4087.472
489,980000,5942.5692
489,980000,2246.7495
491,984000,4212.6852
491,984000,762.9029
493,988000,2675.7044
493,988000,2766.486
495,992000,3601.197
495,992000,4593.9029
497,996000,4459.9451
497,996000,2309.2207
499,1000000,6211.0499
499,1000000,2984.4715
501,1004000,4989.8212
501,1004000,2180.3229
503,1008000,5779.7687
503,1008000,3267.7312
505,1012000,4702.396
505,1012000,2256.4114
507,1016000,5595.3068
507,1016000,2732.2626
509,1020000,5964.5893
509,1020000,4376.2367
511,1024000,5403.2143
511,1024000,1662.1037
513,1028000,4225.7999
513,1028000,1832.391
515,1032000,6134.4684
515,1032000,803.2682
517,1036000,4956.7857
517,1036000,1953.9427
519,1040000,5242.1447
519,1040000,3483.1239
521,1044000,5511.2777
521,1044000,4716.0208
523,1048000,2485.2828
523,1048000,3721.5295
525,1052000,4377.1392
525,1052000,1939.4932
527,1056000,6163.163
527,1056000,4526.6709
529,1060000,5785.9431
529,1060000,4171.5165
531,1064000,5276.0262
531,1064000,1254.0994
533,1068000,1742.7584
533,1068000,1521.0605
535,1072000,3836.274
535,1072000,5656.3321
537,1076000,4321.9661
537,1076000,5245.8088
539,1080000,5001.9054
539,1080000,2150.0727
541,1084000,2982.512
541,1084000,3920.2725
543,1088000,2140.5872
543,1088000,3362.3998
545,1092000,3860.5427
545,1092000,4005.129
547,1096000,3792.5496
547,1096000,2946.3997
549,1100000,4325.7277
549,1100000,938.209
551,1104000,4775.0084
551,1104000,4023.0616
553,1108000,2782.9247
553,1108000,3804.7785
555,1112000,3617.4909
555,1112000,2608.7429
557,1116000,3780.8382
557,1116000,710.9076
559,1120000,5205.4005
559,1120000,367.495
561,1124000,4586.8925
561,1124000,2664.2024
563,1128000,5332.3998
563,1128000,2318.1237
565,1132000,4306.8482
565,1132000,81.8627
567,1136000,5120.8558
567,1136000,3680.5178
569,1140000,3568.6588
569,1140000,2138.5911
571,1144000,4023.5381
571,1144000,1400.4951
573,1148000,5081.4581
573,1148000,2575.8101
575,1152000,3232.4439
575,1152000,1550.2405
577,1156000,6557.5299
577,1156000,5233.2174
579,1160000,6730.2946
579,1160000,5122.5757
581,1164000,3748.8179
581,1164000,2967.9457
583,1168000,1578.2581
583,1168000,1051.5246
585,1172000,4239.566
585,1172000,3579.5501
587,1176000,6648.6009
587,1176000,5103.1744
589,1180000,-196.4173
589,1180000,5041.9649
591,1184000,5984.9166
591,1184000,3774.8024
593,1188000,6624.4942
593,1188000,4747.9805
595,1192000,7797.912
595,1192000,5561.8444
597,1196000,5103.8063
597,1196000,3409.6201
599,1200000,3310.7205
599,1200000,4736.9653
601,1204000,7521.5702
601,1204000,3387.0101
603,1208000,5381.5904
603,1208000,3393.033
605,1212000,7280.0776
605,1212000,5509.3087
607,1216000,7802.7955
607,1216000,5340.4048
609,1220000,3333.7117
609,1220000,2958.5933
611,1224000,5928.1924
611,1224000,4489.0106
613,1228000,4653.4562
613,1228000,2629.6691
615,1232000,2229.9875
615,1232000,3459.6693
617,1236000,3980.089
617,1236000,2830.7626
619,1240000,2250.7817
619,1240000,2311.1285
621,1244000,9047.1375
621,1244000,4974.7126
623,1248000,2858.7823
623,1248000,4190.2869
625,1252000,3913.9702
625,1252000,4590.9131
627,1256000,6422.464
627,1256000,5017.6035
629,1260000,5566.1874
629,1260000,4555.4059
631,1264000,2803.2042
631,1264000,3030.1845
633,1268000,5810.8079
633,1268000,3818.1076
635,1272000,5054.6849
635,1272000,4496.2751
637,1276000,6818.6815
637,1276000,3823.1493
639,1280000,4165.849
639,1280000,3065.7569
641,1284000,7424.3669
641,1284000,5524.5845
643,1288000,2434.956
643,1288000,2257.102
645,1292000,3436.6259
645,1292000,1135.8558
647,1296000,5338.0377
647,1296000,3113.5676
649,1300000,2763.2763
649,1300000,1352.7846
651,1304000,1476.1172
651,1304000,2091.6306
653,1308000,1329.4774
653,1308000,1508.4792
655,1312000,5570.0956
655,1312000,3455.2752
657,1316000,52953.697
657,1316000,-46061.0202
659,1320000,4118.922
659,1320000,1369.1781
661,1324000,3065.418
661,1324000,1276.3229
663,1328000,4560.0874
663,1328000,4066.082
665,1332000,5071.1221
665,1332000,4906.5683
667,1336000,7693.5667
667,1336000,5442.4576
669,1340000,2423.7794
669,1340000,1891.1526
671,1344000,3427.1003
671,1344000,1143.0618
673,1348000,1552.8782
673,1348000,3617.4283
675,1352000,2940.682
675,1352000,3320.3507
678,1356000,4640.8956
678,1356000,3013.6892
680,1360000,2664.1558
680,1360000,1915.9947
682,1364000,2664.5972
682,1364000,852.5096
684,1368000,3245.4759
684,1368000,3171.9625
686,1372000,5614.9994
686,1372000,5118.5733
688,1376000,4110.3065
688,1376000,2640.2753
690,1380000,2856.2978
690,1380000,2104.4406
692,1384000,4044.8944
692,1384000,2505.5969
694,1388000,5778.3948
694,1388000,3697.4984
696,1392000,5846.8966
696,1392000,4655.6722
698,1396000,4176.5412
698,1396000,746.7675
700,1400000,2789.7835
700,1400000,3729.8288
702,1404000,7025.8735
702,1404000,2636.6059
704,1408000,5146.4121
704,1408000,1819.8602
706,1412000,3619.3017
706,1412000,2211.065
708,1416000,5355.5982
708,1416000,3139.5214
710,1420000,4726.046
710,1420000,2955.9026
712,1424000,4378.0178
712,1424000,1962.7402
714,1428000,6461.3112
714,1428000,4395.6317
716,1432000,3832.1204
716,1432000,1661.6492
718,1436000,4021.4754
718,1436000,4673.9853
720,1440000,2443.9568
720,1440000,2169.4129
722,1444000,4606.6031
722,1444000,4294.598
724,1448000,2658.2627
724,1448000,-385.1923
726,1452000,2720.5556
726,1452000,4612.1854
728,1456000,6219.726
728,1456000,4317.8849
730,1460000,2907.5667
730,1460000,1700.4733
732,1464000,6389.881
732,1464000,5180.6552
734,1468000,1238.0253
734,1468000,2145.9017
736,1472000,5156.5926
736,1472000,4047.1383
738,1476000,4889.0071
738,1476000,3285.5136
740,1480000,4277.0077
740,1480000,1847.8545
742,1484000,2589.611
742,1484000,2374.9899
744,1488000,4268.6094
744,1488000,139.8148
746,1492000,1936.8806
746,1492000,2329.9358
748,1496000,3535.4512
748,1496000,4707.874
750,1500000,3497.4914
750,1500000,3077.8205
752,1504000,3984.2975
752,1504000,2879.7369
754,1508000,3713.4776
754,1508000,2416.2935
756,1512000,3953.7288
756,1512000,1287.7282
758,1516000,3156.6379
758,1516000,2481.7005
760,1520000,4017.489
760,1520000,2650.4028
762,1524000,4996.312
762,1524000,5470.8067
764,1528000,2864.9965
764,1528000,1457.9094
766,1532000,5901.6841
766,1532000,5335.498
768,1536000,3974.4797
768,1536000,4075.0241
770,1540000,3983.8981
770,1540000,4459.0321
772,1544000,5807.3649
772,1544000,5015.4442
774,1548000,5642.2113
774,1548000,3742.8639
776,1552000,5925.1041
776,1552000,4982.534
778,1556000,7095.6553
778,1556000,4670.8129
780,1560000,6682.4854
780,1560000,4436.3929
782,1564000,7889.4381
782,1564000,5351.3129
784,1568000,8179.2884
784,1568000,5089.6874
786,1572000,7305.5818
786,1572000,5012.106
788,1576000,3712.1771
788,1576000,2850.7918
790,1580000,1788.0372
790,1580000,2640.836
792,1584000,3720.7476
792,1584000,903.5752
794,1588000,3617.0368
794,1588000,2162.5401
796,1592000,3703.4472
796,1592000,3694.2135
798,1596000,4673.0354
798,1596000,2968.2483
800,1600000,5110.8381
800,1600000,3640.2499
802,1604000,4833.6018
802,1604000,4736.9226
804,1608000,4927.5024
804,1608000,1379.4311
806,1612000,4047.7961
806,1612000,4346.6791
808,1616000,6601.5341
808,1616000,3489.1299
810,1620000,3852.8963
810,1620000,2646.5893
812,1624000,1932.5408
812,1624000,567.6079
814,1628000,2774.602
814,1628000,2562.6357
816,1632000,3537.5551
816,1632000,1778.9555
818,1636000,5010.5742
818,1636000,4730.2851
820,1640000,4005.072
820,1640000,3355.8972
822,1644000,3731.6072
822,1644000,3329.171
824,1648000,3143.0936
824,1648000,3804.7102
826,1652000,3967.4202
826,1652000,2827.5402
828,1656000,4926.6384
828,1656000,3757.3368
830,1660000,3592.1256
830,1660000,579.3534
832,1664000,6895.7628
832,1664000,2992.2453
834,1668000,4369.1397
834,1668000,3880.228
836,1672000,4470.169
836,1672000,4538.6063
838,1676000,2813.2484
838,1676000,1270.347
840,1680000,1427.4345
840,1680000,1242.7227
842,1684000,3659.5116
842,1684000,996.1622
844,1688000,5106.1891
844,1688000,671.5017
846,1692000,4619.6605
846,1692000,3382.6486
848,1696000,4231.5352
848,1696000,2538.3207
850,1700000,4976.8155
850,1700000,1168.7775
852,1704000,4166.9368
852,1704000,2044.8951
854,1708000,4565.1923
854,1708000,2526.8912
856,1712000,4518.9638
856,1712000,3306.7851
858,1716000,3795.1192
858,1716000,2953.2554
860,1720000,4111.0248
860,1720000,3322.9413
862,1724000,4323.3447
862,1724000,3573.7733
864,1728000,5596.5443
864,1728000,2601.5221
866,1732000,3083.3959
866,1732000,2001.0498
868,1736000,4826.2765
868,1736000,3559.3323
870,1740000,4026.2049
870,1740000,3466.1814
872,1744000,4899.7149
872,1744000,3339.36
874,1748000,5242.0732
874,1748000,3629.6848
876,1752000,1482.3461
876,1752000,1168.5286
878,1756000,1968.4482
878,1756000,2850.9474
880,1760000,2354.606
880,1760000,884.7381
882,1764000,5505.2439
882,1764000,3692.7764
884,1768000,6036.3741
884,1768000,5520.5096
886,1772000,3422.5492
886,1772000,3190.1455
888,1776000,4726.3861
888,1776000,3677.0029
890,1780000,2524.8794
890,1780000,1582.199
892,1784000,5233.6422
892,1784000,2213.9898
894,1788000,4268.302
894,1788000,2133.1398
896,1792000,5512.0951
896,1792000,3495.1454
898,1796000,5772.8459
898,1796000,2766.3107
900,1800000,5078.4303
900,1800000,4006.0673
902,1804000,6848.6213
902,1804000,4764.43
904,1808000,3780.1637
904,1808000,2369.8027
906,1812000,2583.5762
906,1812000,553.1654
908,1816000,2507.5502
908,1816000,2015.7927
910,1820000,2762.0603
910,1820000,2708.089
912,1824000,6108.1331
912,1824000,2855.6132
914,1828000,5658.7015
914,1828000,2381.1069
916,1832000,8641.067
916,1832000,5699.0786
918,1836000,3904.2767
918,1836000,3180.6221
920,1840000,4556.2445
920,1840000,2202.9007
922,1844000,6216.1536
922,1844000,1098.0764
924,1848000,5603.3157
924,1848000,3109.4012
926,1852000,6255.5146
926,1852000,3935.0748
928,1856000,7074.2761
928,1856000,4440.4017
930,1860000,5284.0846
930,1860000,4641.1233
932,1864000,5606.4091
932,1864000,4533.4805
934,1868000,4783.9638
934,1868000,2107.1481
936,1872000,5453.7181
936,1872000,2239.1915
938,1876000,3673.5893
938,1876000,1710.5753
940,1880000,4589.2666
940,1880000,1839.104
942,1884000,2926.417
942,1884000,3287.5514
944,1888000,4398.7148
944,1888000,2400.0414
946,1892000,3887.0103
946,1892000,426.9733
948,1896000,4435.8434
948,1896000,3978.1644
950,1900000,4873.2358
950,1900000,1575.7164
952,1904000,3853.1923
952,1904000,4567.3522
954,1908000,2375.555
954,1908000,2304.0855
956,1912000,5712.2314
956,1912000,1062.3703
958,1916000,5387.3043
958,1916000,2864.4972
960,1920000,3685.9216
960,1920000,1174.3212
962,1924000,4342.5991
962,1924000,2879.6246
964,1928000,5472.9295
964,1928000,2738.4313
966,1932000,5911.598
966,1932000,-27.4966
968,1936000,3997.5068
968,1936000,4187.4609
970,1940000,3178.5351
970,1940000,2263.6332
972,1944000,3337.4534
972,1944000,849.259
974,1948000,4357.5502
974,1948000,2918.331
976,1952000,4277.1611
976,1952000,950.7801
978,1956000,4488.7356
978,1956000,2443.9009
980,1960000,2834.9408
980,1960000,2917.8431
982,1964000,4431.8493
982,1964000,1399.0781
984,1968000,4991.9048
984,1968000,1360.6918
986,1972000,4220.3017
986,1972000,2854.7621
988,1976000,4920.4222
988,1976000,800.0249
990,1980000,3621.1185
990,1980000,2286.7454
992,1984000,3963.2872
992,1984000,2353.9379
994,1988000,5413.5415
994,1988000,4164.9382
996,1992000,2491.2602
996,1992000,3257.3587
998,1996000,4040.44
998,1996000,1034.713
1000,2000000,3284.8947
1000,2000000,1608.9864
1002,2004000,3709.7861
1002,2004000,2984.6942
1004,2008000,4854.6784
1004,2008000,4665.4867
1006,2012000,3126.3901
1006,2012000,535.7181
1008,2016000,2901.7903
1008,2016000,1311.9542
1010,2020000,4089.4524
1010,2020000,1959.3437
1012,2024000,5134.9152
1012,2024000,454.3206
1015,2028000,4340.2759
1015,2028000,772.3545
1017,2032000,2570.48
1017,2032000,2696.6138
1019,2036000,5610.4901
1019,2036000,2914.9899
1021,2040000,3919.3825
1021,2040000,2243.4325
1023,2044000,4209.8154
1023,2044000,1159.2827
1025,2048000,4712.1431
1025,2048000,1146.7824
1027,2052000,5624.9823
1027,2052000,5039.7363
1029,2056000,3529.2534
1029,2056000,182.9154
1031,2060000,4896.549
1031,2060000,966.7836
1033,2064000,6454.8596
1033,2064000,6400.8408
1035,2068000,2676.9047
1035,2068000,2416.6542
1037,2072000,3147.1161
1037,2072000,1737.4373
1039,2076000,3500.715
1039,2076000,2437.5267
1041,2080000,4438.5678
1041,2080000,543.1969
1043,2084000,3996.182
1043,2084000,1030.9668
1045,2088000,4254.506
1045,2088000,990.5808
1047,2092000,4755.9174
1047,2092000,1070.3312
1049,2096000,3168.1321
1049,2096000,2604.1958
1051,2100000,4500.103
1051,2100000,1001.4448
1053,2104000,2745.3653
1053,2104000,1420.7508
1055,2108000,2905.2544
1055,2108000,939.0859
1057,2112000,2779.8915
1057,2112000,310.2714
1059,2116000,3152.1372
1059,2116000,1197.9631
1061,2120000,4789.5991
1061,2120000,458.7565
1063,2124000,4970.317
1063,2124000,442.8231
1065,2128000,3319.8416
1065,2128000,624.4087
1067,2132000,4027.5764
1067,2132000,1021.5573
1069,2136000,2177.937
1069,2136000,2848.666
1071,2140000,4870.9747
1071,2140000,1132.0091
1073,2144000,4130.5267
1073,2144000,2565.9731
1075,2148000,3442.1432
1075,2148000,3334.1147
1077,2152000,3189.8568
1077,2152000,966.5818
1079,2156000,3959.4149
1079,2156000,4232.4593
1081,2160000,4356.275
1081,2160000,1015.6696
1083,2164000,3662.492
1083,2164000,1980.2706
1085,2168000,4476.7956
1085,2168000,2523.1588
1087,2172000,4713.8395
1087,2172000,-124.9325
1089,2176000,3955.2432
1089,2176000,376.7686
1091,2180000,4446.735
1091,2180000,600.4795
1093,2184000,4515.6849
1093,2184000,702.6473
1095,2188000,5117.334
1095,2188000,437.0921
1097,2192000,4211.3059
1097,2192000,774.3422
1099,2196000,4558.6984
1099,2196000,4653.6498
1101,2200000,4747.2082
1101,2200000,1862.4706
1103,2204000,2932.0562
1103,2204000,1657.8089
1105,2208000,3218.1919
1105,2208000,2366.37
1107,2212000,3598.3289
1107,2212000,4236.2791
1109,2216000,5781.5667
1109,2216000,2175.7429
1111,2220000,5667.59
1111,2220000,3562.1681
1113,2224000,4369.1987
1113,2224000,1391.3269
1115,2228000,2523.8257
1115,2228000,2549.4247
1117,2232000,4564.7481
1117,2232000,1755.3346
1119,2236000,3935.0622
1119,2236000,1696.5674
1121,2240000,2605.3532
1121,2240000,589.0061
1123,2244000,4258.0253
1123,2244000,1368.1298
1125,2248000,3878.3162
1125,2248000,2661.9151
1127,2252000,2731.8359
1127,2252000,2167.898
1129,2256000,4284.9385
1129,2256000,2413.3369
1131,2260000,4557.8045
1131,2260000,719.914
1133,2264000,3866.1425
1133,2264000,3254.9561
1135,2268000,4038.8678
1135,2268000,1548.9463
1137,2272000,1404.5574
1137,2272000,865.7381
1139,2276000,2155.8413
1139,2276000,890.0217
1141,2280000,2291.9089
1141,2280000,1633.9363
1143,2284000,3756.8744
1143,2284000,1962.6361
1145,2288000,4811.9565
1145,2288000,1858.9404
1147,2292000,4053.5817
1147,2292000,1653.0192
1149,2296000,4586.5843
1149,2296000,1098.7559
1151,2300000,4655.8597
1151,2300000,209.4772
1153,2304000,3129.7882
1153,2304000,1159.3071
1155,2308000,3318.6015
1155,2308000,578.4937
1157,2312000,4084.0535
1157,2312000,165.0441
1159,2316000,4226.4113
1159,2316000,4076.8358
1161,2320000,5084.695
1161,2320000,2873.2249
1163,2324000,3604.2405
1163,2324000,1555.8153
1165,2328000,5303.0822
1165,2328000,1696.7102
1167,2332000,4009.3941
1167,2332000,272.9669
1169,2336000,3396.7369
1169,2336000,2083.3696
1171,2340000,4461.3648
1171,2340000,1496.1008
1173,2344000,2042.1241
1173,2344000,1289.0887
1175,2348000,5346.1125
1175,2348000,871.445
1177,2352000,3479.0387
1177,2352000,472.5027
1179,2356000,3731.1364
1179,2356000,737.3211
1181,2360000,3486.8231
1181,2360000,1233.7651
1183,2364000,4521.0928
1183,2364000,310.365
1185,2368000,4762.5281
1185,2368000,551.4689
1187,2372000,4730.783
1187,2372000,1495.8471
1189,2376000,4946.2502
1189,2376000,1054.2185
1191,2380000,4484.6782
1191,2380000,521.2684
1193,2384000,3607.6482
1193,2384000,480.323
1195,2388000,3825.9049
1195,2388000,2223.9402
1197,2392000,4708.3836
1197,2392000,804.5664
1199,2396000,4133.6311
1199,2396000,2391.3846
1201,2400000,4933.8242
1201,2400000,4868.2811
1203,2404000,5390.1924
1203,2404000,1458.6156
1205,2408000,4718.8242
1205,2408000,4260.6103
1207,2412000,4222.8053
1207,2412000,208.1628
