Episode,BallX,BallY,Observation,Action1
0,-0.15,-0.0738815861748775,"[ 3.84993474e-01  3.86542939e-01  3.91267915e-01  3.99365078e-01
  4.11185040e-01  4.27271067e-01  3.26486975e-02  2.84891365e-02
  2.41879765e-02  2.42247594e-02  2.70322270e-02  2.53217748e-02
  2.39966066e-02  2.29790543e-02  2.22158810e-02  2.16706417e-02
  2.13190613e-02  2.11462457e-02  2.11450882e-02  2.13155417e-02
  2.16646138e-02  2.22070847e-02  2.29670862e-02  2.39808726e-02
  2.53014102e-02  2.70059644e-02  2.42301866e-02  2.41929356e-02
  2.84793428e-02  3.26374774e-02  4.27370357e-01  4.11265858e-01
  3.99430197e-01  3.91319246e-01  3.86581727e-01  3.85020424e-01
 -2.99780465e-01  7.35525135e-06 -4.58047212e-01 -1.50000000e-01
 -7.38815862e-02  4.43080433e-01  7.39810969e-01]",[0.5 0.5]
0,-0.15,-0.0738815861748775,"[ 3.84993486e-01  3.86542966e-01  3.91267958e-01  3.99365138e-01
  4.11185118e-01  4.27271168e-01  3.26422607e-02  2.84835189e-02
  2.41904501e-02  2.42274981e-02  2.70317774e-02  2.53213564e-02
  2.39962126e-02  2.29786789e-02  2.22155200e-02  2.16702911e-02
  2.13187180e-02  2.11459068e-02  2.11447508e-02  2.13152031e-02
  2.16642714e-02  2.22067353e-02  2.29667268e-02  2.39804995e-02
  2.53010190e-02  2.70055498e-02  2.42330126e-02  2.41955005e-02
  2.84752572e-02  3.26309153e-02  4.27370257e-01  4.11265780e-01
  3.99430139e-01  3.91319204e-01  3.86581702e-01  3.85020413e-01
 -2.99801774e-01  7.36815240e-06 -4.57991269e-01 -1.50000000e-01
 -7.38815862e-02  4.42910320e-01  7.39709099e-01]",[0.5 0.5]
0,-0.15,-0.0738815861748775,"[ 3.84993496e-01  3.86542990e-01  3.91267997e-01  3.99365193e-01
  4.11185192e-01  4.27271264e-01  3.26364986e-02  2.84784922e-02
  2.41927483e-02  2.42300309e-02  2.70312059e-02  2.53208162e-02
  2.39956965e-02  2.29781812e-02  2.22150356e-02  2.16698157e-02
  2.13182475e-02  2.11454374e-02  2.11442789e-02  2.13147246e-02
  2.16637822e-02  2.22062309e-02  2.29662019e-02  2.39799477e-02
  2.53004325e-02  2.70049186e-02  2.42356539e-02  2.41979089e-02
  2.84788300e-02  3.26250675e-02  4.27370163e-01  4.11265707e-01
  3.99430084e-01  3.91319166e-01  3.86581678e-01  3.85020404e-01
 -2.99820973e-01  7.37877508e-06 -4.57940900e-01 -1.50000000e-01
 -7.38815862e-02  4.42734065e-01  7.39603578e-01]",[0.5 0.5]
0,-0.15,-0.0738815861748775,"[ 3.84993505e-01  3.86543013e-01  3.91268034e-01  3.99365246e-01
  4.11185263e-01  4.27271354e-01  3.26312081e-02  2.84743143e-02
  2.41949310e-02  2.42324277e-02  2.70305080e-02  2.53201574e-02
  2.39950679e-02  2.29775756e-02  2.22144468e-02  2.16692384e-02
  2.13176767e-02  2.11448684e-02  2.11437072e-02  2.13141455e-02
  2.16631907e-02  2.22056215e-02  2.29655682e-02  2.39792822e-02
  2.52997259e-02  2.70041591e-02  2.42381529e-02  2.42001953e-02
  2.84825363e-02  3.26196998e-02  4.27370073e-01  4.11265637e-01
  3.99430032e-01  3.91319129e-01  3.86581656e-01  3.85020396e-01
 -2.99838674e-01  7.38866379e-06 -4.57894480e-01 -1.50000000e-01
 -7.38815862e-02  4.42554108e-01  7.39495868e-01]",[0.5 0.5]
0,-0.15,-0.0738815861748775,"[ 3.84993514e-01  3.86543035e-01  3.91268070e-01  3.99365296e-01
  4.11185329e-01  4.27271441e-01  3.26262179e-02  2.84774497e-02
  2.41970401e-02  2.42347375e-02  2.70297215e-02  2.53194183e-02
  2.39943656e-02  2.29769013e-02  2.22137934e-02  2.16685996e-02
  2.13170469e-02  2.11442425e-02  2.11430800e-02  2.13135120e-02
  2.16625454e-02  2.22049586e-02  2.29648810e-02  2.39785629e-02
  2.52989649e-02  2.70033443e-02  2.42405494e-02  2.42023932e-02
  2.84863601e-02  3.26146280e-02  4.27369987e-01  4.11265571e-01
  3.99429983e-01  3.91319095e-01  3.86581635e-01  3.85020388e-01
 -2.99855359e-01  7.39844323e-06 -4.57850738e-01 -1.50000000e-01
 -7.38815862e-02  4.42373094e-01  7.39387554e-01]",[0.5 0.5]
0,-0.15,-0.0738815861748775,"[ 3.84993523e-01  3.86543056e-01  3.91268104e-01  3.99365344e-01
  4.11185394e-01  4.27271524e-01  3.26214025e-02  2.84807633e-02
  2.41991114e-02  2.42370009e-02  2.70288773e-02  2.53186266e-02
  2.39936144e-02  2.29761813e-02  2.22130967e-02  2.16679193e-02
  2.13163772e-02  2.11435776e-02  2.11424146e-02  2.13128407e-02
  2.16618626e-02  2.22042581e-02  2.29641558e-02  2.39778050e-02
  2.52981643e-02  2.70024888e-02  2.42428911e-02  2.42045451e-02
  2.84903354e-02  3.26097296e-02  4.27369905e-01  4.11265508e-01
  3.99429935e-01  3.91319061e-01  3.86581615e-01  3.85020380e-01
 -2.99871410e-01  7.40807160e-06 -4.57808666e-01 -1.50000000e-01
 -7.38815862e-02  4.42193875e-01  7.39280341e-01]",[0.5 0.5]
0,-0.15,-0.0738815861748775,"[ 3.84993532e-01  3.86543077e-01  3.91268137e-01  3.99365392e-01
  4.11185457e-01  4.27271605e-01  3.26166661e-02  2.84842854e-02
  2.42011768e-02  2.42392534e-02  2.70279848e-02  2.53177902e-02
  2.39928216e-02  2.29754218e-02  2.22123622e-02  2.16672027e-02
  2.13156720e-02  2.11428779e-02  2.11417148e-02  2.13121351e-02
  2.16611452e-02  2.22035225e-02  2.29633949e-02  2.39770102e-02
  2.52973255e-02  2.70015931e-02  2.42452177e-02  2.42066869e-02
  2.84945075e-02  3.26049097e-02  4.27369825e-01  4.11265446e-01
  3.99429889e-01  3.91319028e-01  3.86581594e-01  3.85020372e-01
 -2.99887127e-01  7.41758432e-06 -4.57767474e-01 -1.50000000e-01
 -7.38815862e-02  4.42198115e-01  7.39282878e-01]",[0.5 0.5]
0,-0.15,-0.0738815861748775,"[ 3.84993540e-01  3.86543097e-01  3.91268170e-01  3.99365438e-01
  4.11185519e-01  4.27271685e-01  3.26119332e-02  2.84880555e-02
  2.42032640e-02  2.42415257e-02  2.70270431e-02  2.53169080e-02
  2.39919855e-02  2.29746211e-02  2.22115880e-02  2.16664475e-02
  2.13149290e-02  2.11421410e-02  2.11409778e-02  2.13113921e-02
  2.16603901e-02  2.22027485e-02  2.29625943e-02  2.39761742e-02
  2.52964434e-02  2.70006515e-02  2.42475625e-02  2.42088490e-02
  2.84989268e-02  3.26000930e-02  4.27369745e-01  4.11265384e-01
  3.99429843e-01  3.91318996e-01  3.86581574e-01  3.85020364e-01
 -2.99902748e-01  7.42704224e-06 -4.57726538e-01 -1.50000000e-01
 -7.38815862e-02  4.42202024e-01  7.39285216e-01]",[0.5 0.5]
0,-0.15,-0.0738815861748775,"[ 3.84993549e-01  3.86543118e-01  3.91268204e-01  3.99365485e-01
  4.11185581e-01  4.27271765e-01  3.26071436e-02  2.84921186e-02
  2.42053970e-02  2.42438441e-02  2.70260456e-02  2.53159737e-02
  2.39911000e-02  2.29737732e-02  2.22107683e-02  2.16656478e-02
  2.13141423e-02  2.11413607e-02  2.11401975e-02  2.13106056e-02
  2.16595906e-02  2.22019290e-02  2.29617467e-02  2.39752892e-02
  2.52955097e-02  2.69996549e-02  2.42499536e-02  2.42110572e-02
  2.85036473e-02  3.25952190e-02  4.27369666e-01  4.11265323e-01
  3.99429797e-01  3.91318964e-01  3.86581554e-01  3.85020356e-01
 -2.99918462e-01  7.43651269e-06 -4.57685361e-01 -1.50000000e-01
 -7.38815862e-02  4.42205628e-01  7.39287371e-01]",[0.5 0.5]
0,-0.15,-0.0738815861748775,"[ 3.84993558e-01  3.86543139e-01  3.91268237e-01  3.99365532e-01
  4.11185643e-01  4.27271845e-01  3.26022482e-02  2.84965236e-02
  2.42075970e-02  2.42462316e-02  2.70249830e-02  2.53149782e-02
  2.39901566e-02  2.29728697e-02  2.22098948e-02  2.16647957e-02
  2.13133040e-02  2.11405291e-02  2.11393660e-02  2.13097673e-02
  2.16587386e-02  2.22010555e-02  2.29608434e-02  2.39743459e-02
  2.52945144e-02  2.69985925e-02  2.42524150e-02  2.42133336e-02
  2.85087250e-02  3.25902384e-02  4.27369587e-01  4.11265261e-01
  3.99429750e-01  3.91318931e-01  3.86581534e-01  3.85020347e-01
 -2.99934422e-01  7.44605982e-06 -4.57643545e-01 -1.50000000e-01
 -7.38815862e-02  4.42208948e-01  7.39289357e-01]",[0.5 0.5]
0,-0.15,-0.0738815861748775,"[ 3.84993567e-01  3.86543160e-01  3.91268271e-01  3.99365580e-01
  4.11185706e-01  4.27271927e-01  3.25972061e-02  2.85013229e-02
  2.42098829e-02  2.42487083e-02  2.70238440e-02  2.53139111e-02
  2.39891452e-02  2.29719011e-02  2.22089582e-02  2.16638821e-02
  2.13124050e-02  2.11396373e-02  2.11384742e-02  2.13088682e-02
  2.16578246e-02  2.22001186e-02  2.29598743e-02  2.39733339e-02
  2.52934465e-02  2.69974524e-02  2.42549677e-02  2.42156980e-02
  2.85142179e-02  3.25851098e-02  4.27369506e-01  4.11265199e-01
  3.99429704e-01  3.91318898e-01  3.86581514e-01  3.85020339e-01
 -2.99950752e-01  7.45574066e-06 -4.57600764e-01 -1.50000000e-01
 -7.38815862e-02  4.42212009e-01  7.39291188e-01]",[0.5 0.5]
0,-0.15,-0.0738815861748775,"[ 3.84993576e-01  3.86543181e-01  3.91268305e-01  3.99365628e-01
  4.11185771e-01  4.27272010e-01  3.25919823e-02  2.85065722e-02
  2.42122716e-02  2.42512925e-02  2.70226167e-02  2.53127612e-02
  2.39880552e-02  2.29708571e-02  2.22079486e-02  2.16628970e-02
  2.13114358e-02  2.11386758e-02  2.11375125e-02  2.13078986e-02
  2.16568390e-02  2.21991081e-02  2.29588289e-02  2.39722422e-02
  2.52922944e-02  2.69962224e-02  2.42576306e-02  2.42181679e-02
  2.85201868e-02  3.25797977e-02  4.27369423e-01  4.11265135e-01
  3.99429656e-01  3.91318864e-01  3.86581493e-01  3.85020331e-01
 -2.99967554e-01  7.46560398e-06 -4.57556750e-01 -1.50000000e-01
 -7.38815862e-02  4.42214828e-01  7.39292874e-01]",[0.5 0.5]
0,-0.15,-0.0738815861748775,"[ 3.84993585e-01  3.86543203e-01  3.91268340e-01  3.99365678e-01
  4.11185837e-01  4.27272095e-01  3.25865462e-02  2.85123308e-02
  2.42147789e-02  2.42540009e-02  2.70212882e-02  2.53115163e-02
  2.39868750e-02  2.29697266e-02  2.22068554e-02  2.16618304e-02
  2.13103862e-02  2.11376344e-02  2.11364709e-02  2.13068483e-02
  2.16557713e-02  2.21980134e-02  2.29576964e-02  2.39710593e-02
  2.52910460e-02  2.69948894e-02  2.42604208e-02  2.42207597e-02
  2.85266952e-02  3.25742710e-02  4.27369339e-01  4.11265070e-01
  3.99429607e-01  3.91318830e-01  3.86581472e-01  3.85020322e-01
 -2.99984915e-01  7.47569045e-06 -4.57511274e-01 -1.50000000e-01
 -7.38815862e-02  4.42217426e-01  7.39294428e-01]",[0.5 0.5]
0,-0.15,-0.0738815861748775,"[ 3.84993595e-01  3.86543226e-01  3.91268376e-01  3.99365729e-01
  4.11185904e-01  4.27272182e-01  3.25808698e-02  2.85186626e-02
  2.42174201e-02  2.42568495e-02  2.70198450e-02  2.53101638e-02
  2.39855928e-02  2.29684983e-02  2.22056675e-02  2.16606712e-02
  2.13092455e-02  2.11365026e-02  2.11353389e-02  2.13057068e-02
  2.16546107e-02  2.21968234e-02  2.29564653e-02  2.39697734e-02
  2.52896887e-02  2.69934399e-02  2.42633544e-02  2.42234886e-02
  2.85338109e-02  3.25685015e-02  4.27369253e-01  4.11265003e-01
  3.99429557e-01  3.91318795e-01  3.86581451e-01  3.85020314e-01
 -3.00002911e-01  7.48603339e-06 -4.57464142e-01 -1.50000000e-01
 -7.38815862e-02  4.42219818e-01  7.39295859e-01]",[0.5 0.5]
0,-0.15,-0.0738815861748775,"[ 3.84993604e-01  3.86543249e-01  3.91268413e-01  3.99365781e-01
  4.11185973e-01  4.27272271e-01  3.25749275e-02  2.85256362e-02
  2.42202097e-02  2.42598534e-02  2.70182730e-02  2.53086904e-02
  2.39841959e-02  2.29671601e-02  2.22043732e-02  2.16594083e-02
  2.13080026e-02  2.11352694e-02  2.11341053e-02  2.13044629e-02
  2.16533459e-02  2.21955264e-02  2.29551235e-02  2.39683718e-02
  2.52882092e-02  2.69918600e-02  2.42664471e-02  2.42263698e-02
  2.85416061e-02  3.25624633e-02  4.27369165e-01  4.11264935e-01
  3.99429506e-01  3.91318758e-01  3.86581428e-01  3.85020305e-01
 -3.00021606e-01  7.49665962e-06 -4.57415179e-01 -1.50000000e-01
 -7.38815862e-02  4.42222022e-01  7.39297178e-01]",[0.5 0.5]
0,-0.15,-0.0738815861748775,"[ 3.84993614e-01  3.86543272e-01  3.91268451e-01  3.99365834e-01
  4.11186044e-01  4.27272362e-01  3.25686947e-02  2.85333262e-02
  2.42231623e-02  2.42630280e-02  2.70165571e-02  2.53070822e-02
  2.39826711e-02  2.29656993e-02  2.22029603e-02  2.16580295e-02
  2.13066457e-02  2.11339230e-02  2.11327585e-02  2.13031047e-02
  2.16519650e-02  2.21941104e-02  2.29536584e-02  2.39668413e-02
  2.52865937e-02  2.69901347e-02  2.42697141e-02  2.42294178e-02
  2.85501587e-02  3.25561314e-02  4.27369074e-01  4.11264865e-01
  3.99429453e-01  3.91318721e-01  3.86581406e-01  3.85020296e-01
 -3.00041062e-01  7.50759037e-06 -4.57364230e-01 -1.50000000e-01
 -7.38815862e-02  4.42224052e-01  7.39298392e-01]",[0.5 0.5]
0,-0.15,-0.0738815861748775,"[ 3.84993625e-01  3.86543297e-01  3.91268490e-01  3.99365889e-01
  4.11186117e-01  4.27272456e-01  3.25621476e-02  2.85418138e-02
  2.42262926e-02  2.42663883e-02  2.70146813e-02  2.53053241e-02
  2.39810042e-02  2.29641023e-02  2.22014157e-02  2.16565222e-02
  2.13051623e-02  2.11324511e-02  2.11312861e-02  2.13016199e-02
  2.16504553e-02  2.21925622e-02  2.29520565e-02  2.39651680e-02
  2.52848273e-02  2.69882482e-02  2.42731710e-02  2.42326478e-02
  2.85595533e-02  3.25494817e-02  4.27368981e-01  4.11264793e-01
  3.99429399e-01  3.91318683e-01  3.86581382e-01  3.85020286e-01
 -3.00061334e-01  7.51884205e-06 -4.57311150e-01 -1.50000000e-01
 -7.38815862e-02  4.42225921e-01  7.39299510e-01]",[0.5 0.5]
0,-0.15,-0.0738815861748775,"[ 3.84993635e-01  3.86543322e-01  3.91268530e-01  3.99365945e-01
  4.11186192e-01  4.27272552e-01  3.25552684e-02  2.85511976e-02
  2.42296198e-02  2.42699539e-02  2.70126121e-02  2.53033854e-02
  2.39791666e-02  2.29623424e-02  2.21997140e-02  2.16548620e-02
  2.13035288e-02  2.11308306e-02  2.11296655e-02  2.12999860e-02
  2.16487944e-02  2.21908595e-02  2.29502953e-02  2.39633287e-02
  2.52828864e-02  2.69861761e-02  2.42768344e-02  2.42360761e-02
  2.85698880e-02  3.25424938e-02  4.27368886e-01  4.11264719e-01
  3.99429344e-01  3.91318644e-01  3.86581358e-01  3.85020276e-01
 -3.00082475e-01  7.53052822e-06 -4.57255794e-01 -1.50000000e-01
 -7.38815862e-02  4.42227642e-01  7.39300540e-01]",[0.5 0.5]
0,-0.15,-0.0738815861748775,"[ 3.84993646e-01  3.86543347e-01  3.91268571e-01  3.99366002e-01
  4.11186267e-01  4.27272650e-01  3.25480406e-02  2.85615886e-02
  2.42331645e-02  2.42737460e-02  2.70103106e-02  2.53012307e-02
  2.39771256e-02  2.29603887e-02  2.21978260e-02  2.16530210e-02
  2.13017183e-02  2.11290354e-02  2.11278710e-02  2.12981777e-02
  2.16469571e-02  2.21889769e-02  2.29483490e-02  2.39612974e-02
  2.52807442e-02  2.69838909e-02  2.42807220e-02  2.42397202e-02
  2.85812720e-02  3.25351475e-02  4.27368790e-01  4.11264645e-01
  3.99429288e-01  3.91318605e-01  3.86581333e-01  3.85020266e-01
 -3.00104539e-01  7.54277017e-06 -4.57198020e-01 -1.50000000e-01
 -7.38815862e-02  4.42229227e-01  7.39301488e-01]",[0.5 0.5]
0,-0.15,-0.0738815861748775,"[ 3.84993658e-01  3.86543373e-01  3.91268612e-01  3.99366060e-01
  4.11186344e-01  4.27272748e-01  3.25404292e-02  2.85730809e-02
  2.42369380e-02  2.42777761e-02  2.70077816e-02  2.52988633e-02
  2.39748834e-02  2.29582428e-02  2.21957524e-02  2.16509993e-02
  2.12997303e-02  2.11270644e-02  2.11259010e-02  2.12961927e-02
  2.16449406e-02  2.21869109e-02  2.29462134e-02  2.39590687e-02
  2.52783942e-02  2.69813843e-02  2.42848499e-02  2.42435956e-02
  2.85938086e-02  3.25274115e-02  4.27368692e-01  4.11264569e-01
  3.99429231e-01  3.91318564e-01  3.86581308e-01  3.85020256e-01
 -3.00127576e-01  7.55539633e-06 -4.57137703e-01 -1.50000000e-01
 -7.38815862e-02  4.42230686e-01  7.39302360e-01]",[0.5 0.5]
0,-0.15,-0.0738815861748775,"[ 3.84993670e-01  3.86543400e-01  3.91268654e-01  3.99366119e-01
  4.11186422e-01  4.27272848e-01  3.25324085e-02  2.85857954e-02
  2.42409585e-02  2.42820629e-02  2.70050026e-02  2.52962623e-02
  2.39724204e-02  2.29558858e-02  2.21934751e-02  2.16487792e-02
  2.12975474e-02  2.11249004e-02  2.11237383e-02  2.12940138e-02
  2.16427272e-02  2.21846435e-02  2.29438698e-02  2.39566233e-02
  2.52758161e-02  2.69786348e-02  2.42892366e-02  2.42477204e-02
  2.86076216e-02  3.25209466e-02  4.27368594e-01  4.11264493e-01
  3.99429173e-01  3.91318523e-01  3.86581283e-01  3.85020245e-01
 -3.00151634e-01  7.56841470e-06 -4.57074709e-01 -1.50000000e-01
 -7.38815862e-02  4.42232030e-01  7.39303164e-01]",[0.5 0.5]
0,-0.15,-0.0738815861748775,"[ 3.84993682e-01  3.86543427e-01  3.91268696e-01  3.99366178e-01
  4.11186500e-01  4.27272949e-01  3.25239515e-02  2.85998659e-02
  2.42452456e-02  2.42866262e-02  2.70019487e-02  2.52934045e-02
  2.39697145e-02  2.29532968e-02  2.21909738e-02  2.16463410e-02
  2.12951505e-02  2.11225244e-02  2.11213640e-02  2.12916218e-02
  2.16402978e-02  2.21821549e-02  2.29412980e-02  2.39539401e-02
  2.52729877e-02  2.69756188e-02  2.42939017e-02  2.42521141e-02
  2.86228479e-02  3.25270967e-02  4.27368494e-01  4.11264415e-01
  3.99429115e-01  3.91318482e-01  3.86581257e-01  3.85020234e-01
 -3.00176767e-01  7.58183274e-06 -4.57008904e-01 -1.50000000e-01
 -7.38815862e-02  4.42233266e-01  7.39303904e-01]",[0.5 0.5]
